age,ratings,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,order_month,is_weekend,pickup_time_minutes,order_time_of_day,distance,distance_type
22.0,4.5,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,25,3,1,5.0,night,4.4684124412647535,short
37.0,4.7,stormy,low,0,buffet,motorcycle,0.0,no,metropolitian,22,4,0,5.0,night,20.85246332426527,very_long
30.0,5.0,sandstorms,low,1,drinks,scooter,1.0,no,metropolitian,20,4,0,5.0,night,12.074056378231194,long
29.0,4.8,stormy,medium,1,drinks,motorcycle,1.0,no,metropolitian,21,3,1,15.0,evening,7.6597039787034085,medium
35.0,4.8,windy,low,2,drinks,motorcycle,0.0,no,metropolitian,23,3,0,15.0,night,9.055898607912091,medium
35.0,5.0,stormy,low,1,drinks,motorcycle,1.0,no,metropolitian,22,3,0,15.0,night,9.315071060294844,medium
35.0,4.2,cloudy,low,0,snack,motorcycle,2.0,no,metropolitian,37,2,0,10.0,night,10.280009835772024,long
34.0,4.3,fog,jam,1,buffet,scooter,1.0,no,metropolitian,32,3,0,5.0,evening,4.4684124412647535,short
37.0,4.7,fog,medium,2,snack,scooter,0.0,no,metropolitian,18,3,1,10.0,afternoon,,
37.0,4.0,windy,high,0,buffet,motorcycle,1.0,no,metropolitian,43,2,0,5.0,afternoon,6.105326471370166,medium
31.0,4.6,sunny,medium,2,meal,motorcycle,0.0,no,urban,25,3,0,15.0,evening,20.20634606758301,very_long
26.0,4.8,fog,low,0,meal,motorcycle,1.0,no,urban,21,3,0,10.0,morning,3.1162384958431986,short
,,cloudy,medium,1,buffet,motorcycle,1.0,no,metropolitian,25,3,0,,,20.178893713604634,very_long
38.0,4.6,sunny,high,0,snack,motorcycle,1.0,no,metropolitian,29,4,0,10.0,morning,1.5522470243420694,short
28.0,4.8,sunny,low,2,snack,motorcycle,1.0,no,urban,28,3,0,15.0,night,12.25659774869038,long
36.0,4.9,windy,high,2,drinks,scooter,1.0,no,metropolitian,30,3,0,15.0,morning,1.5125177574805933,short
29.0,4.7,sunny,jam,0,drinks,motorcycle,1.0,no,metropolitian,24,3,0,10.0,evening,12.073551890748645,long
24.0,4.6,sandstorms,jam,1,drinks,scooter,1.0,no,metropolitian,21,2,0,10.0,evening,10.807355603128329,long
35.0,4.7,sunny,jam,0,snack,motorcycle,1.0,no,metropolitian,24,3,0,15.0,night,4.657591594952301,short
24.0,5.0,stormy,jam,0,drinks,motorcycle,1.0,no,metropolitian,39,4,0,5.0,night,7.772618958964863,medium
25.0,4.8,sunny,medium,1,meal,motorcycle,0.0,no,metropolitian,11,3,0,15.0,evening,9.075387359616569,medium
26.0,4.0,fog,medium,2,buffet,scooter,1.0,no,metropolitian,35,3,0,10.0,afternoon,12.074114327172765,long
35.0,4.7,fog,high,1,meal,scooter,1.0,no,metropolitian,30,3,0,10.0,afternoon,6.210069011405746,medium
26.0,4.6,cloudy,medium,1,snack,motorcycle,0.0,no,metropolitian,32,3,1,10.0,afternoon,10.564987742503256,long
35.0,4.5,stormy,jam,1,meal,motorcycle,1.0,no,metropolitian,32,3,0,5.0,evening,19.68855300536449,very_long
23.0,4.9,stormy,low,1,snack,scooter,0.0,no,metropolitian,17,3,0,15.0,morning,3.025061641856169,short
39.0,4.7,windy,low,2,buffet,motorcycle,1.0,no,metropolitian,27,3,0,5.0,night,20.17900385808542,very_long
25.0,4.5,cloudy,low,2,buffet,electric_scooter,1.0,no,urban,16,3,1,10.0,morning,1.554619810773694,short
21.0,4.4,windy,jam,0,buffet,motorcycle,1.0,no,metropolitian,37,2,0,10.0,evening,20.555166462971748,very_long
38.0,4.6,windy,jam,2,meal,electric_scooter,1.0,no,metropolitian,32,3,0,15.0,evening,7.448086298120235,medium
22.0,4.8,stormy,low,2,buffet,scooter,1.0,no,metropolitian,18,3,1,10.0,morning,3.1090734109469933,short
32.0,4.9,fog,jam,2,snack,scooter,1.0,no,metropolitian,37,3,0,15.0,evening,7.772207463584183,medium
,,stormy,low,2,snack,motorcycle,0.0,no,metropolitian,11,3,0,,,19.659494006263994,very_long
25.0,5.0,sunny,medium,0,snack,motorcycle,1.0,no,metropolitian,26,3,1,10.0,evening,17.07269000033606,very_long
28.0,4.9,sunny,low,0,drinks,motorcycle,1.0,no,urban,14,2,0,5.0,morning,3.1214112858280707,short
32.0,4.9,sandstorms,low,1,snack,scooter,1.0,no,metropolitian,26,3,0,5.0,night,13.785027203355993,long
39.0,4.8,stormy,medium,1,meal,motorcycle,1.0,no,metropolitian,27,3,0,15.0,afternoon,6.118745338337485,medium
28.0,4.7,fog,high,1,buffet,motorcycle,1.0,no,metropolitian,20,3,0,10.0,morning,3.0644638558352577,short
22.0,4.8,sandstorms,jam,2,drinks,scooter,0.0,no,metropolitian,13,3,0,15.0,evening,4.53754359959467,short
35.0,4.9,fog,low,0,meal,motorcycle,1.0,no,metropolitian,26,3,0,10.0,morning,,
30.0,4.8,fog,low,2,snack,scooter,0.0,no,urban,26,4,0,10.0,night,20.17918820668875,very_long
30.0,4.5,stormy,low,2,drinks,electric_scooter,0.0,no,metropolitian,20,2,0,15.0,night,9.059804963936873,medium
25.0,4.9,windy,medium,2,snack,scooter,1.0,no,metropolitian,26,3,0,15.0,afternoon,6.147038743530447,medium
23.0,5.0,cloudy,medium,1,meal,motorcycle,1.0,no,metropolitian,39,2,0,5.0,evening,10.417108580081402,long
31.0,4.7,fog,jam,0,snack,motorcycle,2.0,yes,metropolitian,54,3,0,15.0,evening,13.765756924309539,long
24.0,4.4,fog,jam,1,snack,scooter,0.0,no,metropolitian,42,3,1,5.0,evening,19.659851482292062,very_long
29.0,4.0,sandstorms,jam,0,buffet,motorcycle,2.0,no,metropolitian,36,3,0,10.0,evening,4.470346734255946,short
,,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,22,3,0,5.0,evening,9.315725653468126,medium
38.0,4.6,windy,jam,1,snack,motorcycle,0.0,no,metropolitian,29,3,0,15.0,night,4.6104717430464985,short
34.0,4.7,sunny,medium,0,buffet,motorcycle,1.0,no,,26,3,0,5.0,afternoon,9.193014472266961,medium
25.0,4.9,windy,medium,1,snack,scooter,1.0,no,metropolitian,27,4,0,15.0,afternoon,10.565936169903516,long
27.0,4.8,cloudy,high,0,drinks,motorcycle,1.0,no,metropolitian,24,3,1,10.0,morning,1.5094466586405106,short
34.0,5.0,cloudy,jam,0,drinks,motorcycle,1.0,no,urban,32,3,0,15.0,evening,9.192290417405088,medium
20.0,4.5,fog,low,1,snack,scooter,1.0,no,metropolitian,25,3,1,15.0,night,10.428102699087153,long
23.0,4.5,sunny,jam,1,drinks,motorcycle,0.0,no,metropolitian,14,3,0,10.0,night,4.596877706640377,short
24.0,4.6,cloudy,jam,2,buffet,motorcycle,1.0,no,metropolitian,27,2,0,5.0,evening,,
21.0,4.7,stormy,high,0,snack,motorcycle,2.0,no,metropolitian,38,3,0,5.0,morning,3.104686366912266,short
20.0,4.7,fog,low,1,snack,motorcycle,0.0,no,urban,10,3,1,5.0,night,9.121044921629522,medium
30.0,4.2,fog,low,1,buffet,scooter,0.0,no,metropolitian,36,3,0,10.0,night,13.829019124454268,long
39.0,4.6,windy,low,0,buffet,motorcycle,1.0,no,metropolitian,26,2,0,15.0,night,20.068305329321632,very_long
28.0,4.8,sandstorms,jam,1,buffet,motorcycle,1.0,no,metropolitian,16,2,0,15.0,evening,20.50758678093407,very_long
36.0,4.8,sandstorms,jam,0,drinks,motorcycle,3.0,yes,metropolitian,49,3,0,5.0,night,10.757014337994882,long
20.0,4.6,windy,medium,1,meal,scooter,0.0,no,metropolitian,16,2,0,10.0,evening,12.483782213901394,long
30.0,4.2,windy,jam,0,drinks,motorcycle,2.0,no,urban,52,3,0,5.0,evening,13.682164847733755,long
27.0,4.9,sunny,low,0,drinks,motorcycle,1.0,no,urban,28,3,0,15.0,night,19.915135664660593,very_long
30.0,4.7,sandstorms,jam,2,buffet,electric_scooter,1.0,no,urban,27,3,0,10.0,evening,12.162115936702182,long
37.0,3.5,windy,jam,2,snack,motorcycle,1.0,no,metropolitian,42,2,0,15.0,evening,,
31.0,4.9,stormy,high,1,snack,motorcycle,1.0,no,metropolitian,33,3,1,15.0,morning,3.105369890908668,short
24.0,4.6,stormy,low,2,drinks,motorcycle,1.0,no,metropolitian,18,2,1,15.0,night,9.3629943335507,medium
34.0,4.9,fog,low,2,snack,scooter,0.0,no,metropolitian,16,2,0,5.0,morning,2.9761172465523953,short
26.0,4.9,sunny,low,2,snack,scooter,1.0,no,metropolitian,27,2,0,10.0,night,,
29.0,4.7,fog,jam,0,buffet,motorcycle,1.0,yes,urban,48,2,1,15.0,evening,13.429052145534714,long
34.0,4.8,fog,medium,2,drinks,motorcycle,1.0,no,metropolitian,16,3,0,15.0,afternoon,6.23280716086554,medium
21.0,4.6,stormy,low,2,drinks,scooter,1.0,no,urban,13,4,1,5.0,night,13.97065239831014,long
29.0,4.9,sandstorms,high,2,drinks,scooter,1.0,no,metropolitian,20,2,0,5.0,morning,3.087714229826543,short
21.0,4.5,windy,low,0,snack,motorcycle,1.0,no,metropolitian,23,3,0,15.0,night,7.563061700786155,medium
30.0,4.2,windy,low,0,snack,motorcycle,0.0,no,metropolitian,33,3,0,10.0,morning,2.9790002034338934,short
23.0,4.8,windy,jam,1,meal,motorcycle,0.0,no,urban,11,3,0,15.0,night,9.055848504226429,medium
32.0,3.6,fog,low,2,meal,scooter,0.0,no,metropolitian,39,3,1,10.0,night,13.615833459011268,long
22.0,4.8,sunny,jam,1,meal,scooter,0.0,no,urban,13,3,0,15.0,evening,9.348493190107364,medium
24.0,4.9,windy,low,0,buffet,motorcycle,1.0,no,urban,19,2,1,10.0,night,,
34.0,4.4,stormy,jam,0,snack,motorcycle,1.0,no,metropolitian,31,2,1,5.0,evening,7.631427658413156,medium
32.0,4.9,fog,low,1,meal,scooter,1.0,no,metropolitian,29,3,0,15.0,night,17.137487720369517,very_long
23.0,4.6,windy,jam,1,buffet,motorcycle,1.0,no,urban,28,2,0,5.0,evening,16.645145383443758,very_long
30.0,4.3,fog,low,1,buffet,motorcycle,0.0,no,urban,33,4,0,15.0,night,10.709003371535417,long
37.0,4.8,sandstorms,jam,1,snack,motorcycle,0.0,no,urban,29,3,0,10.0,evening,13.830084721845328,long
35.0,4.6,stormy,medium,0,drinks,motorcycle,1.0,no,urban,28,4,0,15.0,afternoon,9.122100805601145,medium
31.0,4.4,cloudy,high,0,drinks,motorcycle,1.0,no,metropolitian,33,3,0,5.0,morning,1.4897768153112216,short
35.0,5.0,cloudy,jam,1,snack,scooter,1.0,no,metropolitian,26,4,0,5.0,evening,4.596336792438924,short
35.0,5.0,stormy,low,2,meal,motorcycle,1.0,no,metropolitian,16,3,0,10.0,night,12.116939023592712,long
21.0,4.2,sunny,jam,0,drinks,motorcycle,1.0,no,metropolitian,45,3,1,5.0,night,7.790489304769407,medium
25.0,4.9,fog,jam,0,buffet,motorcycle,2.0,no,metropolitian,38,3,0,10.0,evening,16.38385607184808,very_long
21.0,4.6,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,36,3,0,15.0,evening,12.232070021478211,long
39.0,5.0,sunny,low,2,buffet,scooter,1.0,no,metropolitian,14,3,1,5.0,morning,3.0644857806760535,short
39.0,4.6,sunny,low,0,meal,motorcycle,1.0,no,metropolitian,26,3,0,5.0,morning,3.108983787513406,short
37.0,4.8,sunny,low,1,drinks,scooter,0.0,no,metropolitian,17,3,0,15.0,,7.546781220484458,medium
22.0,4.9,sandstorms,medium,2,drinks,scooter,0.0,no,,16,3,0,15.0,afternoon,10.866261860714015,long
34.0,4.9,sandstorms,jam,0,drinks,motorcycle,0.0,no,metropolitian,37,3,1,10.0,evening,,
32.0,4.1,sandstorms,low,0,buffet,motorcycle,0.0,no,urban,34,3,0,5.0,morning,,
28.0,4.6,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,33,3,0,10.0,evening,10.880651848535559,long
27.0,4.8,cloudy,low,0,meal,motorcycle,1.0,no,metropolitian,18,4,0,10.0,morning,1.5525607701091517,short
22.0,3.1,sunny,low,2,buffet,scooter,1.0,no,metropolitian,37,3,1,5.0,night,12.464528059716372,long
33.0,4.7,cloudy,jam,0,snack,motorcycle,0.0,no,metropolitian,30,3,0,10.0,evening,7.762596264580148,medium
38.0,4.7,cloudy,medium,1,drinks,scooter,1.0,no,metropolitian,16,4,0,10.0,afternoon,9.348493190107364,medium
35.0,4.4,stormy,jam,1,buffet,scooter,1.0,no,metropolitian,40,3,0,5.0,evening,,
34.0,4.6,stormy,medium,2,drinks,electric_scooter,1.0,no,metropolitian,22,3,0,5.0,afternoon,10.865776701899678,long
38.0,4.5,sandstorms,high,2,drinks,electric_scooter,0.0,no,urban,29,4,0,10.0,morning,2.9812178551917965,short
37.0,4.9,sunny,low,0,snack,motorcycle,1.0,no,urban,22,3,0,10.0,morning,3.025345653222032,short
20.0,4.6,fog,jam,2,drinks,scooter,1.0,no,urban,31,3,0,15.0,evening,13.405971717381743,long
35.0,4.9,stormy,medium,1,snack,motorcycle,0.0,no,urban,29,3,1,10.0,afternoon,4.528282400326012,short
36.0,5.0,stormy,low,1,buffet,motorcycle,1.0,no,metropolitian,24,2,0,5.0,morning,1.4652507248457556,short
29.0,4.8,windy,medium,2,snack,electric_scooter,1.0,no,metropolitian,25,3,0,15.0,afternoon,12.116895848186626,long
27.0,4.7,sandstorms,jam,1,snack,motorcycle,0.0,no,metropolitian,20,3,0,10.0,evening,20.20729968887068,very_long
20.0,4.9,fog,jam,0,meal,motorcycle,1.0,no,metropolitian,29,3,0,15.0,night,7.772241719523235,medium
,,,,3,meal,electric_scooter,0.0,no,metropolitian,30,4,0,,,7.7613504048972315,medium
34.0,4.7,windy,low,2,drinks,electric_scooter,0.0,no,metropolitian,25,2,0,5.0,night,20.831034086787454,very_long
39.0,4.5,fog,jam,0,snack,motorcycle,3.0,no,metropolitian,53,3,1,5.0,evening,16.851359915661256,very_long
,,fog,medium,1,meal,motorcycle,0.0,no,urban,30,3,0,15.0,afternoon,17.137487720369517,very_long
39.0,4.6,stormy,jam,2,buffet,electric_scooter,0.0,no,metropolitian,26,3,0,10.0,night,4.674333788013509,short
34.0,4.6,stormy,jam,0,drinks,motorcycle,2.0,no,urban,51,3,0,15.0,night,12.25768788680288,long
25.0,5.0,cloudy,jam,1,meal,motorcycle,2.0,no,metropolitian,38,2,0,5.0,evening,13.894916383849754,long
38.0,4.7,windy,low,1,drinks,scooter,0.0,no,metropolitian,29,3,0,10.0,night,17.138077427627866,very_long
26.0,4.6,sandstorms,low,0,snack,motorcycle,1.0,no,metropolitian,20,2,1,10.0,night,12.209928252230656,long
33.0,4.9,windy,low,1,snack,scooter,0.0,no,urban,23,3,0,15.0,morning,1.4906380442411205,short
36.0,4.2,sandstorms,high,2,snack,scooter,1.0,no,metropolitian,33,4,1,15.0,morning,6.118471180690497,medium
30.0,4.6,fog,medium,0,buffet,motorcycle,1.0,no,metropolitian,25,3,0,15.0,afternoon,4.674341511234465,short
21.0,4.9,cloudy,jam,1,buffet,scooter,3.0,yes,metropolitian,44,3,0,10.0,evening,17.13802247711509,very_long
25.0,4.7,cloudy,low,2,meal,motorcycle,0.0,no,urban,13,3,0,10.0,morning,1.5203573134022046,short
33.0,4.7,cloudy,medium,2,meal,electric_scooter,1.0,no,metropolitian,30,3,0,15.0,afternoon,10.563519849475314,long
35.0,3.8,fog,low,2,snack,motorcycle,1.0,no,metropolitian,37,3,0,15.0,night,17.072871906399556,very_long
22.0,4.7,fog,low,2,snack,electric_scooter,1.0,no,urban,14,3,0,10.0,night,4.5883872060778055,short
25.0,4.7,sandstorms,medium,1,buffet,scooter,0.0,no,metropolitian,29,3,0,15.0,afternoon,20.252967850083056,very_long
28.0,4.7,sandstorms,jam,2,meal,scooter,0.0,no,metropolitian,15,3,0,10.0,evening,19.760063712198686,very_long
35.0,4.8,fog,jam,2,snack,scooter,1.0,no,metropolitian,49,3,0,10.0,evening,16.90061622615426,very_long
27.0,4.9,windy,jam,1,drinks,motorcycle,1.0,no,metropolitian,27,3,0,10.0,night,4.596543327364382,short
33.0,4.8,stormy,low,0,buffet,motorcycle,1.0,no,metropolitian,22,3,0,5.0,night,16.601240146481178,very_long
29.0,4.8,sunny,jam,2,drinks,motorcycle,0.0,no,metropolitian,13,3,0,15.0,night,10.881197531246407,long
,,,,3,snack,electric_scooter,0.0,no,metropolitian,29,3,1,,,,
28.0,5.0,fog,high,2,meal,motorcycle,0.0,no,metropolitian,21,4,0,15.0,morning,6.232321450753526,medium
38.0,4.3,stormy,jam,1,snack,motorcycle,1.0,no,urban,40,3,0,10.0,evening,13.973727486522968,long
24.0,4.8,fog,high,2,snack,electric_scooter,1.0,no,metropolitian,20,2,0,5.0,afternoon,5.87411298920486,medium
25.0,5.0,stormy,medium,1,buffet,scooter,1.0,no,metropolitian,26,3,0,10.0,afternoon,6.2179328802641525,medium
39.0,4.5,sunny,medium,0,meal,motorcycle,0.0,no,metropolitian,28,3,0,15.0,afternoon,6.081142187746012,medium
,,stormy,medium,1,drinks,scooter,1.0,no,metropolitian,24,3,0,15.0,evening,12.116950608888414,long
39.0,4.8,stormy,jam,2,snack,scooter,0.0,no,urban,26,3,0,15.0,evening,7.660957436559021,medium
30.0,4.6,windy,low,1,drinks,scooter,0.0,no,urban,27,3,1,5.0,night,4.4691938252042425,short
33.0,4.0,stormy,high,1,meal,motorcycle,1.0,no,metropolitian,32,2,1,15.0,afternoon,5.969080903053398,medium
20.0,4.5,cloudy,low,2,meal,scooter,0.0,no,metropolitian,18,3,0,15.0,morning,2.9796333006391293,short
,,cloudy,jam,1,meal,scooter,1.0,no,semi-urban,48,3,0,15.0,evening,20.181034547352503,very_long
36.0,5.0,fog,low,1,meal,motorcycle,0.0,no,urban,18,3,1,5.0,morning,1.5581369822072066,short
,,stormy,low,1,buffet,motorcycle,0.0,no,metropolitian,10,3,0,,,4.674318760489487,short
,,sandstorms,medium,1,meal,scooter,1.0,no,metropolitian,29,3,1,15.0,evening,7.601304456856061,medium
,,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,21,2,0,,,19.39620507947211,very_long
23.0,4.7,cloudy,medium,2,snack,electric_scooter,0.0,no,urban,16,3,0,15.0,evening,7.7626058902454,medium
21.0,4.6,sandstorms,jam,0,drinks,motorcycle,2.0,no,metropolitian,38,2,1,10.0,evening,19.34366892423054,very_long
28.0,4.6,cloudy,medium,0,snack,motorcycle,1.0,no,metropolitian,36,3,0,10.0,evening,20.848074005447355,very_long
28.0,4.0,cloudy,jam,1,drinks,scooter,1.0,no,metropolitian,37,3,0,5.0,night,10.865776701899678,long
23.0,4.9,sunny,jam,2,buffet,motorcycle,,no,metropolitian,13,3,1,5.0,night,16.384900933459228,very_long
37.0,4.7,cloudy,low,0,meal,motorcycle,0.0,no,metropolitian,28,4,1,15.0,night,7.60161677107109,medium
25.0,4.7,fog,low,2,snack,motorcycle,1.0,no,metropolitian,17,3,1,15.0,morning,3.0737721530635387,short
35.0,4.7,stormy,low,1,buffet,motorcycle,0.0,no,metropolitian,26,3,0,5.0,night,16.384334344092046,very_long
33.0,4.6,fog,medium,1,buffet,motorcycle,0.0,no,urban,30,3,0,5.0,evening,13.403654333869842,long
25.0,4.9,cloudy,low,0,drinks,motorcycle,1.0,no,metropolitian,21,3,0,15.0,night,13.97317756157655,long
33.0,5.0,stormy,jam,2,buffet,scooter,1.0,no,metropolitian,29,3,0,5.0,night,12.419464414087114,long
23.0,4.7,windy,low,1,buffet,scooter,0.0,no,,14,2,0,5.0,night,,
20.0,4.9,fog,low,1,drinks,scooter,1.0,no,urban,14,3,0,10.0,night,7.44855797957408,medium
35.0,4.8,cloudy,medium,2,drinks,electric_scooter,0.0,no,urban,18,4,0,5.0,evening,9.315028811002955,medium
31.0,5.0,windy,jam,0,meal,motorcycle,1.0,no,metropolitian,53,3,0,5.0,evening,19.875680604910734,very_long
29.0,4.3,cloudy,jam,1,snack,motorcycle,1.0,no,metropolitian,32,3,0,5.0,evening,14.022136830289478,long
32.0,5.0,sandstorms,low,2,drinks,motorcycle,1.0,no,metropolitian,15,3,0,15.0,night,14.02323208308448,long
21.0,4.8,sunny,low,0,meal,motorcycle,1.0,no,urban,25,3,0,5.0,night,10.710903359654202,long
22.0,5.0,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,31,3,0,15.0,evening,,
39.0,4.8,stormy,medium,0,snack,motorcycle,3.0,no,urban,49,3,0,15.0,evening,10.88095073745098,long
29.0,4.9,sandstorms,high,2,meal,scooter,0.0,no,metropolitian,16,3,0,5.0,afternoon,6.117725989708161,medium
27.0,4.5,sandstorms,jam,1,drinks,scooter,1.0,no,metropolitian,21,2,1,5.0,evening,9.362872174066457,medium
20.0,5.0,fog,low,0,meal,motorcycle,0.0,no,metropolitian,22,3,0,15.0,night,,
32.0,4.7,stormy,medium,0,snack,motorcycle,1.0,no,metropolitian,32,2,0,10.0,afternoon,6.054767456777411,medium
22.0,4.9,cloudy,jam,0,snack,motorcycle,0.0,no,metropolitian,24,3,0,5.0,night,7.448086298120235,medium
23.0,4.0,fog,high,1,buffet,scooter,2.0,no,metropolitian,32,3,1,15.0,morning,3.0640094555094213,short
37.0,5.0,windy,low,2,buffet,scooter,1.0,no,metropolitian,21,2,1,10.0,morning,,
31.0,4.8,windy,low,1,buffet,scooter,0.0,no,metropolitian,20,3,0,10.0,night,9.121044921629522,medium
39.0,4.7,windy,low,2,buffet,scooter,1.0,no,metropolitian,19,3,1,10.0,night,13.788581570141362,long
36.0,4.6,windy,low,0,snack,motorcycle,1.0,no,,24,3,0,15.0,,13.611428630407849,long
20.0,4.7,windy,jam,2,buffet,scooter,1.0,no,urban,20,3,0,5.0,evening,4.657591594952301,short
36.0,4.2,sandstorms,medium,0,buffet,motorcycle,1.0,no,metropolitian,41,3,0,10.0,evening,10.86671605798691,long
26.0,4.9,cloudy,low,1,meal,scooter,0.0,no,metropolitian,10,3,1,15.0,morning,3.0294405603131453,short
27.0,4.6,windy,high,1,snack,scooter,0.0,no,metropolitian,15,3,0,10.0,afternoon,,
31.0,4.0,stormy,jam,1,drinks,motorcycle,1.0,no,metropolitian,31,3,0,10.0,night,7.684168603439756,medium
33.0,4.6,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,21,2,1,15.0,night,,
23.0,4.8,sandstorms,jam,1,meal,scooter,1.0,no,metropolitian,20,2,0,15.0,evening,,
22.0,4.5,cloudy,low,0,drinks,motorcycle,1.0,no,metropolitian,19,3,0,5.0,morning,1.558083864051793,short
21.0,4.6,sunny,jam,2,drinks,scooter,1.0,no,metropolitian,15,3,0,10.0,night,,
35.0,4.5,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,25,3,0,10.0,morning,1.554508559519504,short
36.0,4.5,fog,medium,2,buffet,motorcycle,1.0,no,metropolitian,16,3,0,5.0,evening,7.684168603439756,medium
27.0,4.7,fog,low,1,meal,scooter,1.0,no,urban,11,4,0,10.0,morning,3.0253210909321173,short
26.0,4.9,windy,low,2,drinks,scooter,0.0,no,metropolitian,18,4,1,15.0,night,10.641925519431222,long
38.0,4.1,sandstorms,high,1,drinks,motorcycle,1.0,no,metropolitian,33,2,1,10.0,afternoon,5.8604207331306855,medium
23.0,4.7,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,29,3,1,10.0,afternoon,6.081440797008078,medium
28.0,4.6,sandstorms,low,2,snack,scooter,,no,urban,13,3,0,15.0,morning,1.509479521227172,short
24.0,4.6,sunny,medium,2,buffet,motorcycle,1.0,no,urban,17,2,0,15.0,evening,9.263231656574526,medium
39.0,4.9,stormy,medium,2,drinks,scooter,1.0,no,metropolitian,27,3,0,10.0,afternoon,10.724189700859583,long
31.0,4.6,windy,medium,0,buffet,motorcycle,0.0,no,metropolitian,40,4,0,15.0,evening,12.103166363270562,long
37.0,4.7,windy,high,2,drinks,electric_scooter,1.0,no,metropolitian,34,3,0,10.0,morning,3.0597099613184353,short
25.0,4.3,sunny,high,0,meal,motorcycle,2.0,no,metropolitian,53,3,1,5.0,morning,6.209141643213009,medium
31.0,4.9,cloudy,jam,0,buffet,motorcycle,1.0,no,metropolitian,42,3,0,5.0,night,16.852118690780628,very_long
34.0,4.6,sunny,low,0,meal,motorcycle,0.0,no,urban,25,3,0,5.0,morning,,
29.0,4.5,cloudy,high,0,drinks,motorcycle,,no,urban,25,3,1,15.0,afternoon,6.119692285951988,medium
24.0,4.8,stormy,jam,0,meal,motorcycle,2.0,no,metropolitian,39,2,1,10.0,evening,8.789865759848452,medium
25.0,4.5,windy,low,0,snack,motorcycle,1.0,no,metropolitian,25,3,0,15.0,morning,3.105369890908668,short
21.0,5.0,stormy,low,2,snack,scooter,0.0,,urban,10,4,0,10.0,night,7.562272055565832,medium
21.0,4.6,windy,jam,1,snack,motorcycle,1.0,no,metropolitian,24,3,0,15.0,evening,13.406350345879243,long
24.0,4.0,fog,jam,2,meal,motorcycle,1.0,no,urban,32,4,0,5.0,evening,16.634870118211836,very_long
21.0,4.7,fog,jam,1,buffet,motorcycle,1.0,no,metropolitian,33,3,0,10.0,evening,9.087972744661085,medium
34.0,4.1,sandstorms,medium,0,drinks,motorcycle,2.0,no,metropolitian,43,3,0,5.0,afternoon,12.256421318543588,long
33.0,4.2,windy,jam,2,meal,scooter,1.0,no,metropolitian,36,2,0,15.0,evening,20.087481165167556,very_long
20.0,4.7,sandstorms,low,1,snack,motorcycle,1.0,no,metropolitian,19,2,0,5.0,night,7.490153546303699,medium
27.0,4.8,stormy,medium,2,buffet,scooter,0.0,no,metropolitian,25,3,0,5.0,afternoon,16.384334344092046,very_long
